StartTime, StopTime, SensorID, DetectorId, TypeEstimation, Confidence, Status
17-Dec-2014 14:32:49,17-Dec-2014 14:33:03,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:32:49,17-Dec-2014 14:32:52,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 14:32:51,17-Dec-2014 14:33:00,603,LocationDetector,person_next_to_sink,1.000000,1
17-Dec-2014 14:32:54,17-Dec-2014 14:32:58,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:32:59,17-Dec-2014 14:33:02,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 14:33:07,17-Dec-2014 14:33:15,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:34:48,17-Dec-2014 14:38:37,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:36:55,17-Dec-2014 14:37:08,603,LocationDetector,person_next_to_sink,0.750000,1
17-Dec-2014 14:36:56,17-Dec-2014 14:36:56,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:36:57,17-Dec-2014 14:36:57,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:37:34,17-Dec-2014 14:37:44,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:38:38,17-Dec-2014 14:42:45,603,LocationDetector,person_lying_on_floor,0.500000,1
17-Dec-2014 14:38:38,17-Dec-2014 14:42:46,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:38:40,17-Dec-2014 14:38:40,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:38:45,17-Dec-2014 14:38:45,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:39:36,17-Dec-2014 14:39:40,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:39:37,17-Dec-2014 14:39:42,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 14:39:41,17-Dec-2014 14:39:41,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:39:43,17-Dec-2014 14:42:23,00:13:A2:00:40:8A:D3:43-LOAD,General_Power_Detector,general_foodappliance_usage,1.000000,1
17-Dec-2014 14:41:09,17-Dec-2014 14:41:13,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:41:12,17-Dec-2014 14:41:14,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 14:42:15,17-Dec-2014 14:42:27,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:42:19,17-Dec-2014 14:42:26,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 14:42:20,17-Dec-2014 14:42:24,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:42:45,17-Dec-2014 14:42:57,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:42:47,17-Dec-2014 14:42:51,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:42:57,17-Dec-2014 14:43:06,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:42:58,17-Dec-2014 14:42:58,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:43:01,17-Dec-2014 14:43:14,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:43:08,17-Dec-2014 14:46:08,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:43:24,17-Dec-2014 14:43:34,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:43:25,17-Dec-2014 14:43:28,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 14:43:27,17-Dec-2014 14:43:35,603,LocationDetector,person_next_to_sink,1.000000,1
17-Dec-2014 14:43:28,17-Dec-2014 14:43:32,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:43:29,17-Dec-2014 14:43:33,702,WaterFlowDetection_Kitchen,sink_usage,1.000000,1
17-Dec-2014 14:43:37,17-Dec-2014 14:43:44,603,LocationDetector,person_next_to_sink,1.000000,1
17-Dec-2014 14:43:38,17-Dec-2014 14:43:42,702,WaterFlowDetection_Kitchen,sink_usage,1.000000,1
17-Dec-2014 14:43:44,17-Dec-2014 14:44:59,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 14:43:48,17-Dec-2014 14:43:55,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:44:58,17-Dec-2014 14:45:05,603,LocationDetector,person_next_to_sink,1.000000,1
17-Dec-2014 14:45:01,17-Dec-2014 14:45:05,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:45:05,17-Dec-2014 14:45:05,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:45:47,17-Dec-2014 14:45:59,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:46:07,17-Dec-2014 14:46:17,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:46:08,17-Dec-2014 14:46:08,00:13:A2:00:40:86:68:21-CONTACT1_TRIGGERED,DoorOpenDetector,eating_drinking_cupboard_open,1.000000,1
17-Dec-2014 14:46:16,17-Dec-2014 14:46:20,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:46:22,17-Dec-2014 14:46:37,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:46:25,17-Dec-2014 14:46:36,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:46:27,17-Dec-2014 14:46:39,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:46:30,17-Dec-2014 14:46:35,603,LocationDetector,stove_on,1.000000,1
17-Dec-2014 14:46:38,17-Dec-2014 14:46:44,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:46:40,17-Dec-2014 14:46:40,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
17-Dec-2014 14:46:40,17-Dec-2014 14:46:52,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:46:43,17-Dec-2014 14:46:43,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:46:44,17-Dec-2014 14:46:51,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:46:52,17-Dec-2014 14:47:21,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:46:58,17-Dec-2014 14:46:58,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
17-Dec-2014 14:47:00,17-Dec-2014 14:47:00,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:47:19,17-Dec-2014 14:47:32,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:47:22,17-Dec-2014 14:47:27,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 14:47:22,17-Dec-2014 14:47:36,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:47:23,17-Dec-2014 14:47:23,00:13:A2:00:40:86:68:21-CONTACT1_TRIGGERED,DoorOpenDetector,eating_drinking_cupboard_open,1.000000,1
17-Dec-2014 14:47:26,17-Dec-2014 14:47:30,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:47:29,17-Dec-2014 14:47:31,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 14:47:30,17-Dec-2014 14:47:34,603,LocationDetector,person_next_to_sink,0.500000,1
17-Dec-2014 14:47:30,17-Dec-2014 14:47:38,603,LocationDetector,oven_open,1.000000,1
17-Dec-2014 14:47:47,17-Dec-2014 14:47:47,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:47:47,17-Dec-2014 14:47:59,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 14:47:48,17-Dec-2014 14:47:59,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
17-Dec-2014 14:48:00,17-Dec-2014 14:49:08,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 14:48:20,17-Dec-2014 14:48:20,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:34:20,17-Dec-2014 16:40:26,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:34:55,17-Dec-2014 16:35:08,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:34:57,17-Dec-2014 16:35:05,603,LocationDetector,person_next_to_sink,1.000000,1
17-Dec-2014 16:34:59,17-Dec-2014 16:35:03,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:34:59,17-Dec-2014 16:35:03,702,WaterFlowDetection_Kitchen,sink_usage,1.000000,1
17-Dec-2014 16:35:05,17-Dec-2014 16:35:59,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 16:35:12,17-Dec-2014 16:35:12,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:35:56,17-Dec-2014 16:36:00,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:35:58,17-Dec-2014 16:35:58,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:36:01,17-Dec-2014 16:37:35,00:13:A2:00:40:8A:D3:43-LOAD,General_Power_Detector,general_foodappliance_usage,1.000000,1
17-Dec-2014 16:36:01,17-Dec-2014 16:36:01,00:13:A2:00:40:8A:D3:43-LOAD,General_Power_Detector,general_foodappliance_usage,0.700000,1
17-Dec-2014 16:36:03,17-Dec-2014 16:36:03,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
17-Dec-2014 16:39:49,17-Dec-2014 16:39:49,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:40:24,17-Dec-2014 16:40:32,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:40:26,17-Dec-2014 16:40:30,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:40:27,17-Dec-2014 16:40:32,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:40:31,17-Dec-2014 16:41:53,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:40:32,17-Dec-2014 16:41:52,603,LocationDetector,person_lying_on_floor,0.437500,1
17-Dec-2014 16:41:55,17-Dec-2014 16:42:07,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:41:56,17-Dec-2014 16:41:56,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:41:57,17-Dec-2014 16:42:05,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:42:05,17-Dec-2014 16:42:12,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:42:11,17-Dec-2014 16:42:23,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:42:21,17-Dec-2014 16:42:25,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:42:27,17-Dec-2014 16:42:27,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:42:27,17-Dec-2014 16:42:27,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:42:27,17-Dec-2014 16:42:59,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:42:56,17-Dec-2014 16:43:08,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:43:06,17-Dec-2014 16:43:52,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:43:06,17-Dec-2014 16:43:08,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 16:43:06,17-Dec-2014 16:43:51,603,LocationDetector,stove_on,1.000000,1
17-Dec-2014 16:43:08,17-Dec-2014 16:43:24,603,LocationDetector,person_next_to_sink,0.750000,1
17-Dec-2014 16:43:10,17-Dec-2014 16:43:20,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:43:23,17-Dec-2014 16:43:28,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:43:23,17-Dec-2014 16:43:51,603,LocationDetector,person_lying_on_floor,0.500000,1
17-Dec-2014 16:43:54,17-Dec-2014 16:43:54,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:43:54,17-Dec-2014 16:44:02,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:43:55,17-Dec-2014 17:17:23,603,LocationDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:43:57,17-Dec-2014 16:46:18,603,LocationDetector,stove_on,1.000000,1
17-Dec-2014 16:43:57,17-Dec-2014 16:44:01,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 16:44:15,17-Dec-2014 16:44:15,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:44:17,17-Dec-2014 17:17:22,603,LocationDetector,person_next_to_sink,1.000000,1
17-Dec-2014 16:44:19,17-Dec-2014 16:44:32,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:44:29,17-Dec-2014 16:44:58,702,WaterFlowDetection_Kitchen,sink_usage,1.000000,1
17-Dec-2014 16:44:58,17-Dec-2014 16:45:10,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:45:18,17-Dec-2014 16:45:22,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:45:36,17-Dec-2014 16:45:41,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:46:04,17-Dec-2014 16:46:17,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:46:21,17-Dec-2014 16:46:25,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:46:28,17-Dec-2014 16:46:32,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 16:46:34,17-Dec-2014 16:46:41,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:46:37,17-Dec-2014 16:46:37,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:46:52,17-Dec-2014 16:46:59,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:46:56,17-Dec-2014 16:47:08,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:47:03,17-Dec-2014 16:47:20,603,LocationDetector,stove_on,1.000000,1
17-Dec-2014 16:47:28,17-Dec-2014 16:47:36,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:47:47,17-Dec-2014 16:47:56,603,LocationDetector,person_next_to_working_place,0.666667,1
17-Dec-2014 16:47:48,17-Dec-2014 16:48:00,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:48:04,17-Dec-2014 16:48:18,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:48:04,17-Dec-2014 16:48:06,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 16:48:07,17-Dec-2014 16:48:07,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:48:09,17-Dec-2014 16:48:29,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 16:48:29,17-Dec-2014 16:48:29,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:48:37,17-Dec-2014 16:54:54,603,LocationDetector,person_next_to_working_place,1.000000,1
17-Dec-2014 16:49:31,17-Dec-2014 16:49:31,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:50:41,17-Dec-2014 16:50:41,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:50:58,17-Dec-2014 16:50:58,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
17-Dec-2014 16:50:59,17-Dec-2014 16:50:59,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:52:23,17-Dec-2014 16:52:27,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
17-Dec-2014 16:52:24,17-Dec-2014 16:52:36,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:48:10,06-Jan-2015 11:05:31,603,LocationDetector,person_next_to_working_place,1.000000,1
06-Jan-2015 10:48:10,06-Jan-2015 11:17:20,603,LocationDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:52:07,06-Jan-2015 10:52:12,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:52:08,06-Jan-2015 10:52:08,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:52:16,06-Jan-2015 10:52:16,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
06-Jan-2015 10:52:27,06-Jan-2015 10:52:27,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:52:51,06-Jan-2015 10:53:02,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:52:57,06-Jan-2015 10:52:57,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:53:06,06-Jan-2015 10:53:18,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:53:22,06-Jan-2015 10:53:36,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:53:32,06-Jan-2015 10:53:36,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:53:47,06-Jan-2015 10:53:55,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:53:47,06-Jan-2015 10:53:54,603,LocationDetector,person_next_to_sink,0.750000,1
06-Jan-2015 10:53:48,06-Jan-2015 10:53:54,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:54:18,06-Jan-2015 10:54:18,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:54:25,06-Jan-2015 10:54:25,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:55:00,06-Jan-2015 10:55:00,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:55:01,06-Jan-2015 10:56:43,603,LocationDetector,person_next_to_sink,1.000000,1
06-Jan-2015 10:55:03,06-Jan-2015 10:56:16,702,WaterFlowDetection_Kitchen,sink_usage,1.000000,1
06-Jan-2015 10:55:04,06-Jan-2015 10:55:04,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:55:04,06-Jan-2015 10:55:16,SmartPhone,AudioSoundDetector,water_running_in_sink,1.000000,1
06-Jan-2015 10:55:17,06-Jan-2015 10:55:24,SmartPhone,AudioSoundDetector,water_running_in_sink,1.000000,1
06-Jan-2015 10:55:23,06-Jan-2015 10:55:37,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:55:24,06-Jan-2015 10:55:29,SmartPhone,AudioSoundDetector,water_running_in_sink,1.000000,1
06-Jan-2015 10:55:30,06-Jan-2015 10:55:41,SmartPhone,AudioSoundDetector,water_running_in_sink,1.000000,1
06-Jan-2015 10:55:41,06-Jan-2015 10:55:49,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:55:46,06-Jan-2015 10:55:56,SmartPhone,AudioSoundDetector,water_running_in_sink,1.000000,1
06-Jan-2015 10:55:56,06-Jan-2015 10:56:14,SmartPhone,AudioSoundDetector,water_running_in_sink,1.000000,1
06-Jan-2015 10:55:57,06-Jan-2015 10:55:57,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
06-Jan-2015 10:55:58,06-Jan-2015 10:56:03,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:56:15,06-Jan-2015 10:56:23,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:56:19,06-Jan-2015 10:56:31,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:56:25,06-Jan-2015 10:56:31,603,LocationDetector,stove_on,1.000000,1
06-Jan-2015 10:56:35,06-Jan-2015 10:56:48,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:56:45,06-Jan-2015 10:56:45,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:56:46,06-Jan-2015 11:00:15,603,LocationDetector,person_next_to_sink,1.000000,1
06-Jan-2015 10:56:59,06-Jan-2015 10:56:59,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
06-Jan-2015 10:57:11,06-Jan-2015 10:57:23,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:57:23,06-Jan-2015 10:57:23,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
06-Jan-2015 10:57:31,06-Jan-2015 10:57:40,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:57:38,06-Jan-2015 10:57:39,SmartPhone,AudioSoundDetector,eating_(cutlery),1.000000,1
06-Jan-2015 10:57:53,06-Jan-2015 10:57:53,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 10:57:54,06-Jan-2015 10:58:05,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 10:57:55,06-Jan-2015 10:58:11,SmartPhone,AudioSoundDetector,water_running_in_sink,1.000000,1
06-Jan-2015 10:57:57,06-Jan-2015 10:58:14,702,WaterFlowDetection_Kitchen,sink_usage,1.000000,1
06-Jan-2015 10:57:59,06-Jan-2015 10:58:11,603,LocationDetector,stove_on,1.000000,1
06-Jan-2015 12:11:27,06-Jan-2015 12:11:37,603,LocationDetector,person_in_kitchen,1.000000,1
06-Jan-2015 12:11:29,06-Jan-2015 12:11:33,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1.000000,1
06-Jan-2015 12:11:41,06-Jan-2015 12:13:11,603,LocationDetector,person_in_kitchen,1.000000,1
06-Jan-2015 12:11:49,06-Jan-2015 12:12:01,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 12:11:54,06-Jan-2015 12:11:54,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,1.000000,1
06-Jan-2015 12:11:57,06-Jan-2015 12:11:59,SmartPhone,AudioSoundDetector,eating_(cutlery),1.000000,1
06-Jan-2015 12:12:05,06-Jan-2015 12:12:18,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 12:12:10,06-Jan-2015 12:12:12,SmartPhone,AudioSoundDetector,eating_(cutlery),1.000000,1
06-Jan-2015 12:12:22,06-Jan-2015 12:12:26,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1.000000,1
06-Jan-2015 12:12:25,06-Jan-2015 12:12:26,SmartPhone,AudioSoundDetector,eating_(cutlery),1.000000,1
06-Jan-2015 12:12:37,06-Jan-2015 12:12:40,603,LocationDetector,person_next_to_working_place,0.666667,1
