DetectorId,TypeEstimation,DurationTotalMinutes,TypeEstimation1,TypeEstimation2,Date,Hour,DayTime
LocationDetector,person_in_kitchen,0.7,person,in_kitchen,2014-12-16,11,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-13,10,Morning
LocationDetector,person_next_to_sink,0.3,person,next_to_sink,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,11,Morning
WaterFlowDetection_Bathroom,toilet_usage,0.1,toilet,usage,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
AudioSoundDetector,hair_dryer_usage,0.1,hair,dryer_usage,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
LocationDetector,person_next_to_sink,0.2,person,next_to_sink,2015-01-09,11,Morning
AudioSoundDetector,shower_usage,1.6,shower,usage,2015-01-13,10,Morning
LocationDetector,person_next_to_working_place,0.9,person,next_to_working_place,2015-01-09,9,Morning
LocationDetector,person_next_to_working_place,2.0,person,next_to_working_place,2014-12-16,11,Morning
LocationDetector,person_in_bathroom,0.8,person,in_bathroom,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-12,11,Morning
LocationDetector,person_next_to_working_place,0.0,person,next_to_working_place,2015-01-13,10,Morning
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-12,7,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,9,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
AudioSoundDetector,speaking,0.8,speaking,,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,3.4,person,in_bathroom,2015-01-12,7,Morning
LocationDetector,person_in_kitchen,0.3,person,in_kitchen,2015-01-13,10,Morning
LocationDetector,person_next_to_sink,4.9,person,next_to_sink,2015-01-13,10,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-09,11,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-09,11,Morning
LocationDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-08,8,Morning
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-08,8,Morning
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,8.2,person,in_bathroom,2015-01-13,10,Morning
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-16,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-12,7,Morning
LocationDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,9,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-06,10,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-12,7,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
AudioSoundDetector,hair_dryer_usage,0.1,hair,dryer_usage,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,11,Morning
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-13,10,Morning
LocationDetector,person_in_kitchen,0.2,person,in_kitchen,2014-12-16,11,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,0.4,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-09,10,Morning
AudioSoundDetector,water_running_in_sink,0.2,water,running_in_sink,2015-01-06,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-09,11,Morning
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-12,7,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
LocationDetector,person_next_to_sink,0.2,person,next_to_sink,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-09,11,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,10,Morning
AudioSoundDetector,basin_usage,0.2,basin,usage,2015-01-09,11,Morning
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2015-01-09,9,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-12,8,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-13,10,Morning
AudioSoundDetector,water_running_in_sink,0.1,water,running_in_sink,2014-12-16,11,Morning
WaterFlowDetection_Kitchen,sink_usage,0.2,sink,usage,2014-12-16,11,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,9,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-12,7,Morning
AudioSoundDetector,eating_(cutlery),0.0,eating,(cutlery),2015-01-06,10,Morning
Power_Detector_Fridge,fridge_open,1.6,fridge,open,2015-01-09,9,Morning
LocationDetector,person_next_to_sink,0.4,person,next_to_sink,2015-01-13,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,10,Morning
AudioSoundDetector,basin_usage,0.5,basin,usage,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,0.3,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
General_Power_Detector,general_foodappliance_usage,2.4,general,foodappliance_usage,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,9,Morning
LocationDetector,person_in_kitchen,2.4,person,in_kitchen,2015-01-09,9,Morning
WaterFlowDetection_Bathroom,basin_usage,0.3,basin,usage,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,2.0,person,in_bathroom,2015-01-08,8,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-12,7,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-12,8,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-13,10,Morning
AudioSoundDetector,speaking,0.6,speaking,,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,1.3,person,in_bathroom,2014-12-12,11,Morning
AudioSoundDetector,water_running_in_sink,0.1,water,running_in_sink,2015-01-06,10,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-13,10,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2014-12-12,11,Morning
LocationDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,11,Morning
WaterFlowDetection_Bathroom,basin_usage,0.1,basin,usage,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,9,Morning
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,10,Morning
AudioSoundDetector,hair_dryer_usage,0.1,hair,dryer_usage,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-12,11,Morning
AudioSoundDetector,speaking,0.1,speaking,,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,11,Morning
General_Power_Detector,general_foodappliance_usage,2.4,general,foodappliance_usage,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
PIRPresenceDetector,person_in_eatingarea,0.2,person,in_eatingarea,2014-12-16,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
AudioSoundDetector,basin_usage,0.5,basin,usage,2015-01-12,7,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-06,10,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
LocationDetector,oven_open,0.2,oven,open,2015-01-09,10,Morning
WaterFlowDetection_Kitchen,sink_usage,0.3,sink,usage,2015-01-06,10,Morning
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-08,8,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-12,8,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-13,10,Morning
LocationDetector,person_in_kitchen,0.9,person,in_kitchen,2015-01-13,11,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2014-12-12,11,Morning
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2015-01-09,9,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,11,Morning
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,9,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,10,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,9,Morning
LocationDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
AudioSoundDetector,basin_usage,0.3,basin,usage,2015-01-13,10,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-13,10,Morning
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_in_eatingarea,0.2,person,in_eatingarea,2015-01-09,10,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
LocationDetector,person_next_to_sink,0.1,person,next_to_sink,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,10,Morning
LocationDetector,person_in_kitchen,2.5,person,in_kitchen,2015-01-09,10,Morning
Power_Detector_Fridge,fridge_open,0.4,fridge,open,2015-01-13,10,Morning
LocationDetector,person_in_kitchen,1.1,person,in_kitchen,2015-01-09,9,Morning
AudioSoundDetector,hair_dryer_usage,0.1,hair,dryer_usage,2015-01-09,10,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
AudioSoundDetector,water_running_in_sink,0.2,water,running_in_sink,2014-12-12,11,Morning
LocationDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,10,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2014-12-16,11,Morning
LocationDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-09,11,Morning
AudioSoundDetector,shower_usage,2.0,shower,usage,2015-01-08,8,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,10,Morning
LocationDetector,person_next_to_working_place,17.4,person,next_to_working_place,2015-01-06,10,Morning
LocationDetector,person_in_bathroom,2.3,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2014-12-12,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,11,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,10,Morning
AudioSoundDetector,coughing,0.0,coughing,,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-09,10,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-13,10,Morning
AudioSoundDetector,water_running_in_sink,0.1,water,running_in_sink,2014-12-16,11,Morning
AudioSoundDetector,basin_usage,0.2,basin,usage,2015-01-12,7,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_in_eatingarea,0.2,person,in_eatingarea,2015-01-09,9,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-09,10,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,10,Morning
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-09,11,Morning
LocationDetector,person_next_to_sink,0.1,person,next_to_sink,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,10,Morning
AudioSoundDetector,basin_usage,0.4,basin,usage,2015-01-13,10,Morning
LocationDetector,person_in_kitchen,0.4,person,in_kitchen,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,9,Morning
WaterFlowDetection_Bathroom,basin_usage,0.8,basin,usage,2015-01-13,10,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-09,11,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-09,10,Morning
AudioSoundDetector,basin_usage,0.2,basin,usage,2015-01-09,10,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-09,10,Morning
AudioSoundDetector,speaking,0.7,speaking,,2015-01-09,11,Morning
AudioSoundDetector,speaking,0.1,speaking,,2015-01-13,10,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2014-12-16,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-12,8,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
AudioSoundDetector,hair_dryer_usage,0.1,hair,dryer_usage,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
AudioSoundDetector,speaking,0.5,speaking,,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-09,11,Morning
LocationDetector,person_next_to_sink,0.2,person,next_to_sink,2015-01-09,11,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,10,Morning
AudioSoundDetector,coughing,0.0,coughing,,2015-01-12,8,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
LocationDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,11,Morning
AudioSoundDetector,water_running_in_sink,0.1,water,running_in_sink,2015-01-06,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,10,Morning
LocationDetector,person_next_to_sink,0.2,person,next_to_sink,2015-01-13,10,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,9,Morning
LocationDetector,person_next_to_working_place,0.4,person,next_to_working_place,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,10,Morning
Power_Detector_Fridge,fridge_open,0.1,fridge,open,2015-01-13,10,Morning
LocationDetector,person_next_to_sink,0.4,person,next_to_sink,2015-01-09,10,Morning
LocationDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,9,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,11,Morning
LocationDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-08,8,Morning
LocationDetector,person_in_kitchen,0.4,person,in_kitchen,2015-01-13,10,Morning
LocationDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,9,Morning
AudioSoundDetector,hair_dryer_usage,0.1,hair,dryer_usage,2015-01-09,10,Morning
AudioSoundDetector,speaking,0.8,speaking,,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-12,8,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-09,11,Morning
AudioSoundDetector,basin_usage,0.2,basin,usage,2015-01-12,7,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,10,Morning
AudioSoundDetector,speaking,0.6,speaking,,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-16,11,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-12,7,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,9,Morning
AudioSoundDetector,speaking,0.3,speaking,,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,10,Morning
LocationDetector,person_next_to_sink,0.6,person,next_to_sink,2015-01-09,10,Morning
LocationDetector,person_next_to_working_place,1.1,person,next_to_working_place,2015-01-09,9,Morning
LocationDetector,person_in_kitchen,5.1,person,in_kitchen,2015-01-13,10,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-12,8,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-12,7,Morning
LocationDetector,person_next_to_working_place,0.8,person,next_to_working_place,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
LocationDetector,person_in_kitchen,2.4,person,in_kitchen,2014-12-16,11,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
LocationDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-13,10,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,9,Morning
LocationDetector,person_in_kitchen,2.4,person,in_kitchen,2015-01-13,10,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-06,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,10,Morning
LocationDetector,person_next_to_sink,0.0,person,next_to_sink,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
WaterFlowDetection_Bathroom,basin_usage,0.1,basin,usage,2014-12-12,11,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
WaterFlowDetection_Kitchen,sink_usage,0.3,sink,usage,2014-12-16,11,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
LocationDetector,person_in_bathroom,2.0,person,in_bathroom,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-08,8,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-12,8,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-13,10,Morning
WaterFlowDetection_Bathroom,basin_usage,0.0,basin,usage,2014-12-12,11,Morning
LocationDetector,person_next_to_sink,0.8,person,next_to_sink,2015-01-09,10,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,9,Morning
WaterFlowDetection_Bathroom,basin_usage,0.3,basin,usage,2015-01-09,10,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
WaterFlowDetection_Kitchen,sink_usage,0.2,sink,usage,2015-01-13,11,Morning
AudioSoundDetector,coughing,0.0,coughing,,2015-01-12,8,Morning
LocationDetector,person_in_kitchen,0.4,person,in_kitchen,2015-01-13,11,Morning
AudioSoundDetector,hair_dryer_usage,0.6,hair,dryer_usage,2015-01-09,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,0.8,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2014-12-12,11,Morning
LocationDetector,person_in_bathroom,0.2,person,in_bathroom,2014-12-12,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,10,Morning
AudioSoundDetector,water_running_in_sink,0.3,water,running_in_sink,2014-12-16,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,9,Morning
LocationDetector,person_in_kitchen,0.4,person,in_kitchen,2015-01-09,10,Morning
LocationDetector,person_in_bathroom,3.7,person,in_bathroom,2015-01-09,10,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-09,11,Morning
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,10,Morning
LocationDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,10,Morning
LocationDetector,person_in_kitchen,2.6,person,in_kitchen,2015-01-09,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-09,11,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-12,11,Morning
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-08,8,Morning
LocationDetector,person_in_kitchen,0.2,person,in_kitchen,2014-12-16,11,Morning
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-06,10,Morning
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2014-12-08,8,Morning
AudioSoundDetector,tooth_brushing,0.1,tooth,brushing,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-12,8,Morning
LocationDetector,person_in_bathroom,0.7,person,in_bathroom,2015-01-09,10,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,10,Morning
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-09,11,Morning
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,10,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-12,8,Morning
WaterFlowDetection_Bathroom,basin_usage,0.3,basin,usage,2015-01-09,10,Morning
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-13,10,Morning
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-13,10,Morning
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2014-12-12,11,Morning
